u,t,m
305,2025-01-30 01:19,Attached the 409a reports
209,2025-01-30 01:21,"the 12/30/2023 was requested before they offboarded, not sure about the other one. we'll have to dig into this tomorrow"
1203,2025-01-30 13:22,Thank you so much!
209,2025-01-30 17:39,looks like they can just request a valuation. maybe someone on the LLC product team could help fix this? or maybe something on the subscription page?
1714,2025-01-30 17:41,"Hey Team, quick question. We received an inquiry regarding an email communication that was sent out to admins of investor portfolios. This email is a an acknowledgement that the issuing company filed an incorporation document with a new valuation on January 29, 2025 and updated their share price on Carta on January 29, 2025. The email prompts the investment portfolio manager to review the new valuation. Upon checking, not all stakeholders in the company ledger have received this. Could you please advise what is the rationale behind a stakeholder, be it individual or non-individual to receive this specific email communication? The company in question is < Send> Thanks!"
230,2025-01-30 17:46,Hey - it looks like Slow Ventures uses us for Fund Admin. This is likely a notification unique to stakeholders who we provide this service for. CC:
929,2025-01-30 18:43,"Hi team, can anyone please _audit history_ the latest board determined FMV entered on < company> ? Their legal team wants to understand if this was mistakenly adjusted by the company or if those are the original values, if the are, who reflected it."
289,2025-01-30 18:59,"Hi Team! Good afternoon! Can I have your guidance on a< >< The Space, Inc.> question? They would like to use the 409A in drafts to generate their Forms 3921s as they will not have their board approving it before the deadline. They would like to manually add the value to to the 409a chart to cover the exercises but since there is a current 409A to be approved, this option is not available to them. Is there a way to enable that option to add a 409A? Tks."
93,2025-01-30 19:03,"Luciana, the company can always add a ""board-determined 409A value"" on their own."
93,2025-01-30 19:04,"Or is the fact that there is a ""pending"" 409A for them to accept preventing that option in product?"
289,2025-01-30 19:04,"Thank you ! Yes, this is exactly the case."
342,2025-01-30 19:05,Hi looks like the 12/11/2024 Board-determined value was added by Michael Penney - please see the audit history below
338,2025-01-30 19:06,"If they want to add a board determined FMV they will need to give us written consent to temporarily remove the pending 409a from their page. Once they submit the board determined 409a, we can reinstate that. If that's the route they want to go, feel free to send this to the pre-delivery valuations queue in SF"
289,2025-01-30 19:16,I’ve sent to the queue. Thank you! < < | Case>
929,2025-01-30 19:49,Thank you so much !
611,2025-01-30 21:46,"Hi wanted to quickly check back in to see if we had an update on the expedited valuation. We told client Monday, but curious if it was possibly expedited to maybe tomorrow? The customer just followed up cc:"
627,2025-01-30 21:53,Hey ! The first draft was delivered yesterday around 12pm. It looks like Caleb Gilbertson is the point of contact and he has already viewed the val.
611,2025-01-30 21:54,I think their team is not communicating
611,2025-01-30 21:54,thank you!
627,2025-01-30 21:54,Lol no problem! It’s in the platform so anyone w permissions can go see it
1714,2025-01-30 22:14,"Hey and yes, you are correct, upon checking again, I do see that this communication was indeed sent out as part of the fund admin product. One thing the client pointed out is that this communication will only go out for Fund Admin users that have at least basic cap table access level, in the case of Slow Ventures, they are set up with restricted access. Is there a reason behind this? Could it be that the support article is incorrect? cc."
356,2025-01-31 13:26,Hey did you find a resolution for this? I can try and track down the pm to see if this is the intended flow or not.
1207,2025-01-31 13:37,"Hey, we haven't exactly found out why those emails were sent just yet - but we tracked them down to only three Investors/FA users (all three with restricted access): Firstminute Capital - <mailto:spencer@firstminute.capital|spencer@firstminute.capital>; Slow Ventures -<mailto:kevin@slow.co|kevin@slow.co> + <mailto:backoffice@slow.co|backoffice@slow.co>; and FJ Labs, Inc. - <mailto:legal@fjlabs.com|legal@fjlabs.com> If you wouldn't mind helping us discover why those notifications were sent out, that'd be amazing!"
356,2025-01-31 13:49,"Just posted in one of the valuations prod/eng channels, I'll let you know when I hear back."
356,2025-01-31 18:04,Hey and sounds like that was the intended behavior since AOIs are technically public documents and the support article should be updated. <
1207,2025-01-31 18:25,"I've read the thread, I understand it but then why would only 3 investors out of more than 40 get the notification? (at least from what I could find in Mandrill)"
230,2025-01-31 18:26,Are they those three fund admin customers? Or are more than three of them fund admin customers?
270,2025-01-31 18:39,Thanks ! Looks like we're good to go here with signature and next steps
270,2025-01-31 18:39,They're being a little pushy to get a rep assigned so let me know how I can help
386,2025-01-31 18:59,The analyst should be reaching out today. Just assigned it
270,2025-01-31 19:00,Thank you so much. I'll update him now!
386,2025-01-31 19:38,"I must have missed the part about them wanting this be today as I was added to the thread later. What's the deal with that expectation? This is large company, and I'd rather not push my team to cut corners just because they want it fast"
270,2025-01-31 19:39,"I'm unsure where that came from we told him we were happy to push internally to help move things along. I know he wanted it done by the ""end of the week"" but there had been some back and forth on the contract. I'm happy to speak to him about this if you need"
