u,t,m
1917,2026-03-12 13:20,*Let's get our DB integration working* let's just start a thread in here. Can you just reply to this message with the info you need from Zak/Lilian?
2014,2026-03-12 14:40,"Zak what's the K8s service name for the Integration Hub gRPC in ns-amers-uat? I'm guessing something like acx-back-integration-hub-grpc:6567 but want to confirm. Lilian what's the IAM endpoint URL for amers-uat? (something like < . I also need SECRET_SERVICE_ACCOUNT_PORTAL_AUTOMATION_CRON_JOB injected into the portal automation pods, it's already in Secrets Manager, just needs to be wired up as an env var."
1917,2026-03-12 16:59,could you help miroslav out when you have a chance
2282,2026-03-13 00:08,"Yep, I'll reach out to you tomorrow Miroslav"
1917,2026-03-16 10:29,could you help use with this query?
1965,2026-03-16 11:14,```acx-back-integration-hub:6567```
1917,2026-03-18 12:51,is there anything else you need to proceed with the DB integration?
1917,2026-03-18 12:52,not sure if you can provide the IAM endpoint/env variables for miroslav
2014,2026-03-18 12:58,", Quick update on UAT deployment for lppa-portal-automation: It looks like the deployment flow from dev to UAT has recently failed (perhaps related to the acx-k8 cluster migration, i have used the new tool for pushing the image to try and fix this). Because of that, although the updated image was built and available, the UAT cronjob was still pointing to the previous image. I synced with infra and re-deployed using the new tool/process they introduced, so this should now align with the updated deployment flow. We’re currently validating on UAT, but please note this may still be impacted until the new process is fully stabilized."
2014,2026-03-18 12:59,IAM endpoint URL for amers-uat i need this
2014,2026-03-18 12:59,and to check if there is a env var SECRET_SERVICE_ACCOUNT_PORTAL_AUTOMATION_CRON_JOB
1917,2026-03-18 12:59,"Thanks for the update Miroslav. To confirm, we still haven't seen any documents downloaded using this channel yet on UAT. We may see some with the 16:00 run."
1913,2026-03-18 13:09,Do you need the gRPC endpoint or the basic one?
1913,2026-03-18 13:09,"Also, where is that running? In k8s or lambda?"
2014,2026-03-18 13:10,running on k8s. The basic HTTP endpoint please (something like <
1913,2026-03-18 13:11,"```BACKEND_IAM_SERVICE_URL: ""< This variable should be available to the service, if not I can make it so"
2014,2026-03-18 13:13,"perfect that is what i need, can you confirm that SECRET_SERVICE_ACCOUNT_PORTAL_AUTOMATION_CRON_JOB exists"
1913,2026-03-18 13:13,"Yes, confirmed"
1913,2026-03-18 13:15,"Actually, the IAM url is already provided but with a different name"
1913,2026-03-18 13:15,`IAM_ENDPOINT`
1913,2026-03-18 13:15,"It wasn't added in UAT, adding now"
2014,2026-03-18 13:16,Aha thank you
2012,2026-03-18 13:31,"OK, are we now sure this is going to work with the 16:00 run ?"
2012,2026-03-18 13:32,We need this to work for our demo to the RD review tomorrow!
2014,2026-03-18 13:34,"I am working closely with infra to confirm that the issue is addressed and understood, if the 16:00 run doesn't prove successful I can always push to prod. and revert after a couple of successful runs ( this is just an option)"
1913,2026-03-18 13:36,"PR merged, it should be live in all environments"
2012,2026-03-18 13:40,"Sorry, I don't understand that approach"
2012,2026-03-18 13:40,Why would it work in prod if it doesn't work in UAT?
2014,2026-03-18 13:44,"It was a shot in the dark idea that if the deploy to uat is failing then the deploy to prod from development is still working. This, however is wrong as Vlada reported to me just now that when e2e tests were added a couple of days ago the deployment method got broken. Auto deploy for agrocd is not wokring. I asked if this will be resolved by 5pm(Serbian time). He told me that he will be working tomorrow and today to fix this."
2012,2026-03-18 15:07,"OK, so we know for a fact that it's not deployed on UAT at the moment? Or we think it is? I'm still confused"
2014,2026-03-18 15:08,"It is not deployed, given that the pipeline to uat is broken this was reported to me this afternoon"
2014,2026-03-18 15:08,Just a heads up starting friday ill be using my remainder of PTO untill the end of the month
1917,2026-03-18 16:22,latest update from Miroslav above. the job should have run 20 mins ago is it online?
1639,2026-03-18 16:27,"sorry, what is the service that i should be looking for in argo? is it this one? <"
1917,2026-03-18 17:16,Looks like Miroslav is out of office but I'm pretty sure that's the one!
2014,2026-03-19 13:56,agentic automation is saving documents on amers-uat
2014,2026-03-19 13:56,under the ssc pod <
2012,2026-03-19 14:10,Great stuff!
2012,2026-03-19 14:10,"Thank you , we got there!"
2014,2026-03-19 14:11,No problem
1917,2026-03-20 10:05,Apologies for the last-minute invite team. I have scheduled a handover meeting for 10:30 (24 minutes from now). We will record this for posterity.
1917,2026-03-20 12:34,*Update 2026-03-20* • Epic for this project: < ◦ Bug ticket with missing files: < ◦ Ticket for DB integration: < ◦ Ticket for migrating to Agent SDK: < • Channel is now public
605,2026-03-20 14:03,"Hey - and I were just looking into the logs from the run yesterday in uat, and we're not sure if the right image is actually running These are the datadog logs from the screenshot from Miroslav - <"
605,2026-03-20 14:04,"It looks like the images are all built off of the main Dockerfile for the lambda entrypoint which hits `lambda_handler` , but _should_ be using the `Dockerfile.k8s` that's right next to it"
605,2026-03-20 14:04,"Are we missing something? Based on what we're seeing, we're not sure if the agentic flow ever actually ran in UAT"
605,2026-03-20 14:05,cc in case you have ideas
2191,2026-03-20 14:17,"So I did change a workflow a bit but It isn't doing anything different than what was previously there. This is the old build step: ``` - name: Build docker image env: DOCKER_TAG: ${{ needs.core_lib.outputs.docker_tag }} APP_VERSION: ${{ needs.core_lib.outputs.app_version }} APP_NAME: ${{ matrix.portal.app_name }} PORTAL_DIR: ${{ matrix.portal.portal_directory }} run: | echo ""Building image ${APP_NAME}:${DOCKER_TAG} (app version ${APP_VERSION})"" docker build \ --build-arg app_name=${{ matrix.portal.wheel_app_name }} \ --build-arg app_version=${APP_VERSION} \ -f ${PORTAL_DIR}/Dockerfile \ -t < \ -t esharesinc/${APP_NAME}:${DOCKER_TAG} \ .``` As you can see it is using `Dockerfile` and not `Dockerfile.k8s` . New workflow is using the same Dockerfile."
1639,2026-03-20 14:18,"i think it didn't matter previously because both files effectively did the same thing. But for the agentic automation, we're expecting ``` # Then run agentic workflow for Dynamo portals run_agentic_workflow()``` which is only defined in `portals/ssc/k8s_worker/worker.py`"
1639,2026-03-20 14:19,though we could copy it to `ssc/aws_lambda/app/main.py`
1639,2026-03-20 14:21,what's the risk if the SSC portal in UAT is broken for the next couple of hours? we might have to make changes to the build deployment configs
2191,2026-03-20 14:22,Do you want me to change so Dockerfile.k8s is used instead?
2191,2026-03-20 14:22,Should it be used for all portals or just some?
1639,2026-03-20 14:23,"just the SSC one for now, if possible. Double-checking: that this isn't also running in AWS Lambda, is it? it's all been migrated into k8s?"
2191,2026-03-20 14:23,From what I'm aware this has been in k8s for a long time now.
1639,2026-03-20 14:25,"can you prep the change, Vlada? Patrick and I are checking prod just to be safe"
2191,2026-03-20 14:25,"Yes, on it"
1917,2026-03-20 15:08,No risk - it's only on UAT
2191,2026-03-20 15:30,"Hey guys, since we are integrating our dev cluster into carta's test cluster some changes are required on your side to support this transition. I'm specifically thinking of ENV enum that should support test value and hardcoded value for sftp root bucket which will have a bit different name. I already talked with about this. I think he was working on this branch < but It contains a lot of changes that I'm not comfortable with merging. Can we gat an estimate when this can be done? I created the ticket in Portal Automation board, if you think it should be somewhere else feel free to move it. < cc"
2191,2026-03-20 15:51,It seems there are some issues in `Dockerfile.k8s`
1639,2026-03-20 16:06,"ooh , taking a look"
300,2026-03-20 16:18,"Just to add a bit of context -- this is important because we are going to be doing the prod cutover, and giving some customers advance access. We need to swap the buckets, and we need to be sure that bucket names are not hardcoded. If this isn't complete, there's a risk that customers will have data go missing, which will result in a serious escalation."
1639,2026-03-23 08:29,< should be ready to merge & deploy DEV -> UAT let me know when it's safe to do so root cause is that `Dockerfile.k8s` was trying to install node when it already existed in the image
1639,2026-03-23 14:47,BTW it looks like we can create ad hoc jobs in argoCD
1639,2026-03-23 17:54,"finally running and failing in DEV (thanks Patrick) ```{""service"": ""SSC_AUTOMATION"", ""environment"": ""ns-v2-dev"", ""document_id"": ""all"", ""logger"": ""__main__"", ""level"": ""INFO"", ""correlation_id"": ""_"", ""ts"": ""2026-03-23 1743"", ""msg"": ""Agentic workflow completed""} {""service"": ""SSC_AUTOMATION"", ""environment"": ""ns-v2-dev"", ""document_id"": ""all"", ""logger"": ""__main__"", ""level"": ""INFO"", ""correlation_id"": ""_"", ""ts"": ""2026-03-23 1743"", ""msg"": "" Dynamo AON: 500""}``` changes already promoted to UAT but i don't have permission to create jobs in that env. Need to wait for the next run in 2 hrs"
