u,t,m
92,2025-01-13 20:11,"- In general, Carta does not provide functionality or services related to escrowing shares in connection with an acquisition, and the acquisition itself often requires offboarding. If they want to provide additional information regarding the structure and the number of certificates needed we could review, but the information you provided around our standard process is correct."
1368,2025-01-13 20:12,"Hi Ash, we don't have obligation to provide this information to Vistra and would prefer not to respond. In the first instance, we should ignore the email. If they continue to chase, we can assist with a pushback email"
270,2025-01-13 20:13,"Hi ! Their renewal is $47,300"
93,2025-01-13 20:13,"I will say we seldom do that for renewals, btw."
93,2025-01-13 20:13,Tagging in for further support.
92,2025-01-13 20:23,- let's try pushing back. Here's our standard response from Project Atlas: The commercial terms offered to Customer are priced and are dependent on this marketing permission; however please note that in practice we do not typically publish logos or develop case studies without notifying a Customer.
270,2025-01-13 20:27,ok great. I will push back and follow up if anything else comes up
270,2025-01-13 20:27,thank you gys!
270,2025-01-13 20:48,Got some pushback....
92,2025-01-13 20:53,- Has each company approved using these revised forms of affidavit?
92,2025-01-13 20:55,"The company needs to approve in each case, and the language where the holder agrees to indemnify the company has been removed: In consideration of the Company issuing the new certificate, the undersigned agrees, for itself and on behalf of its affiliates, successors and assignees, to defend and indemnify the Company and hold it and its affiliates and successors, and their respective directors, officers, employees or agents harmless from any claim, expense, damage, loss or liability caused by, or in any way relating to, the loss, destruction or return of the Prior Certificate, or the issuance of the new electronic certificate."
1569,2025-01-13 21:28,Yes. It was the company legal team asking. Goodwin
1551,2025-01-13 21:36,"Sounds good, thanks for letting me know"
92,2025-01-13 21:43,- I shared the folder with you containing the updated versions
276,2025-01-13 22:04,"Hi the law firm have come back to say ""It’s a single certificate. The physical certificate will be held in escrow until a release event occurs."""
92,2025-01-13 22:05,Is this related to an acquisition of Elevate Services?
92,2025-01-13 22:06,Or are they acquiring a company?
276,2025-01-13 22:16,"They said ""Elevate is acquiring another company. We are the Buyer. The share certificate represents Elevate shares. It will be released to the Sellers as part of the purchase price consideration upon the occurrence of some milestones."""
92,2025-01-13 22:20,Ok yes - can provide info on printing a paper certificate
92,2025-01-13 22:21,Yes we can proceed with these then
276,2025-01-13 22:21,So just to confirm ( and for my understanding) this would just be the same process as providing a paper certificate? Would there still be a need for a control agreement?
92,2025-01-13 22:23,"We wouldn’t enter into a control agreement here. If they need a paper stock certificate to escrow, we can print it for a fee. We could then provide to the company to provide to escrow agent"
276,2025-01-13 22:24,"Understood, thank you"
1569,2025-01-13 22:46,Thank Chris!
1569,2025-01-14 00:09,can you share the case to me? You can assigned it to me.
87,2025-01-14 01:15,Thanks Chris. I'll let you know if I have any questions
276,2025-01-14 12:48,Sure The case is 02146381
92,2025-01-14 15:55,Hi - we need them to provide us with the actual amendment. If it is holding up go live I would be okay with allowing them to go live if they give us a firm commitment in writing that they will provide the amendment by a certain date. They may just need to order a copy.
92,2025-01-14 16:03,Thanks . Would you be supportive of making an exception in this case and helping guide them through the manual process for this one? Cc:
461,2025-01-14 16:29,I can work with on that
87,2025-01-14 17:01,the documents are not redlined with the edits as we had asked for. This creates a ton of additional work for us to scour through the changes and/or implement a lot of formatting
87,2025-01-14 17:04,"I do see some highlighting in two of the documents (< 1> and < 2>) - can you confirm that the highlighted content represent all changes that need to be made on those pages? If so I can start with those, but I'd ask that you ensure all documents have that markup for all changes"
92,2025-01-14 17:04,We should be able to take care of that
92,2025-01-14 17:05,Will get back w redlines
87,2025-01-14 17:05,"Thank you, please keep me updated"
89,2025-01-14 18:13,< of the threads discussing this.>
1368,2025-01-14 18:18,"Hi , could you please populate these into an excel as it will be easier to share and assign owners for the various questions"
412,2025-01-14 18:22,sure thing
1435,2025-01-14 18:42,how are timelines looking? Is it possible to have this live before EOD?
