u,t,m
1013,2025-01-21 21:41,"We do have internal models that we build and train for CTC, Valuations, and some for document extraction. This list will likely continue expanding. It is important to note that our internal models are similar to building or improving any piece of software. We ensure that the data we use is stored and accessed securely, with robust controls in place. The results of our models either provide aggregated or anonymized insights or insights specific to the company using those features. There are safeguards to ensure no data leakage in model outputs. - if we want to understand the input data to these models, we will have to look at it on a per model / use-case level. Considering that this list of use-cases will continue expanding, I think we should opt for more general language rather than specific input data that keeps evolving."
90,2025-01-21 21:46,Thank you - I think it might make sense to have this conversation live with the Hex team if you or someone else on the team can tackle it. It is nuanced enough that I worry about sending over by email as this conversation will continue.
90,2025-01-21 21:46,"Not that I worry about the content, but would like to get someone on the other side with knowledge on the call with you for a peer conversation - as this has been handled somewhat awkwardly by the customer team thus far."
1013,2025-01-21 21:52,Happy to jump on a call. Hex as a product / tool is being led by DS I believe () but this conversation seems to be more broadly about ML / AI at Carta. It would be good to have someone who understands Hex better than me in the call as well in case something comes up re that.
1013,2025-01-21 21:52,But happy to be on any call to answer ML at Carta questions
90,2025-01-21 21:55,"Thank you very much - can you coordinate calendars with the customer and Jayant for a 15 minute sync? For now, we can keep our internal users of Hex as a Carta vendor, but certainly feel free to mention that on the call that we are customers as well"
709,2025-01-21 22:09,"Hi Team - I received this email yesterday regarding a password reset for Atlassian, but I did not request this reset. I've already reported the email as phishing. Could you please advise if any additional actions are necessary?"
428,2025-01-21 22:35,Just sent a note to the client. I’ll follow up here once we’ve got time booked.
1624,2025-01-22 17:49,have them follow this: <
428,2025-01-22 21:53,I booked time for us and the client Monday 1/27 at 2:30pm pst. Please let me know if this does not work. Thanks
1386,2025-01-23 15:20,"Hello, I'm attempting to access Carta Staff but am receiving the ""There was an issue logging you in"" screen. I've made a request through Okta for additional Carta Web permissions which was approved and marked done a couple days ago but I still am unable to access Carta Staff. My permissions would be mirrored from fellow mobile engineer: <mailto:vincent.li@carta.com|vincent.li@carta.com>"
620,2025-01-23 15:38,"Hello , Thank you for your inquiry. or when you have a moment, if you can please review Carta Web permissions."
1360,2025-01-23 15:39,would you be able to provide a screenshot of the error message?
1386,2025-01-23 15:41,It's this login issue screen.
1360,2025-01-23 15:46,are you logging in with the Carta staff tile from your okta dashboard?
1360,2025-01-23 15:53,i just checked your account and you have the rights perms applied
1360,2025-01-23 15:53,please try clearing your cookies and re-estalbishing a new session by clicking on the tile from your okta dashboard
1386,2025-01-23 15:57,Clearing my browser data doesn't appear to have helped.
1360,2025-01-23 15:58,i see the issue
1360,2025-01-23 15:58,please try now
1360,2025-01-23 15:58,i made a change
1386,2025-01-23 16:00,"Alright, it seems to work now, thanks for the assistance!"
2025,2025-01-23 18:48,I noticed in the past week or so that the FA workspace I was a part of is no longer there which removed a lot of channels from my starred section. Here is an example where I can still lookup one of my starred channel (and still shows it is starred) but it is no longer in my starred section.
620,2025-01-23 19:47,"Hello , Thanks for your inquiry. If you can please take a screenshot and confirm if they channel is label correctly, but clicking on the drop down from that star."
2025,2025-01-23 20:11,Is this what you need?
620,2025-01-23 20:13,"Yes. Just wanted to confirm your channel was listed on the respected label. I would suggesting clearing your cache and restarting. Here is a screenshot, where you can find this."
2025,2025-01-23 20:27,Just tried that with no luck. I think it has to do with the FA workspace missing. It only pertains to channels that are made in that workspace.
1207,2025-01-23 21:22,"Hi team, can someone help me get edit/admin access for the Securities Team PagerDuty on-call schedule?"
620,2025-01-23 21:35,"Hello , Thank you for your inquiry. InfoSec does not manage PagerDuty. We can see is an admin and maybe can assist."
620,2025-01-23 21:38,Thank you for assisting!
1207,2025-01-23 21:39,"Looks good, thank you and !"
1053,2025-01-23 22:22,"Hello hello, Anthony here supporting the Ink Design system team, can I request to get the Github tile added to my Okta? I think I managed to do all the other steps, but need that to be able to access the Carta Organization. Thanks!"
134,2025-01-23 22:30,"Hi Anthony, I think you've reviewed the Guru card, mind asking in the channel, as they can best assist you there."
1053,2025-01-23 22:30,Haha but the Guru card told me to put in the request here! I actually posted in already and no one had responded T_T
134,2025-01-23 22:33,"I know you've done your part, maybe can assist, when you have a moment of free time, Kevin"
620,2025-01-23 22:48,But it shows you are in the FA workspace. I will ask if IT has seen this. or has you seen this before?
2025,2025-01-23 22:49,"If it is helpful, my whole team is experiencing the same thing. I can give you their names if you'd like"
2025,2025-01-23 22:59,I also tried to add it by click add a new workspace but it is not listed as an option
522,2025-01-23 23:08,That's very weird I wonder if something is happening on the Slack end. I'm still in the FA workspace as well and I do see it on my end. Abby can you try doing a quick restart of your Slack app please. this one is definitely new to me. I'm going to double check this on my end.
2025,2025-01-23 23:25,I have tried that a few times and signed out a few times too.
134,2025-01-23 23:35,just to confirm all ten of you in your team (including you) are experiencing the same issue - where Fund admin channels are not showing up in a list?
2025,2025-01-23 23:42,"Sorry, not sure about the others but it is and myself."
375,2025-01-23 23:42,I'm having the same problem. The fund admin slack insatce isn't showing up
978,2025-01-23 23:54,"yep, you should see the tile in okta now. let me know if you run into any issues"
2026,2025-01-24 15:41,"Hi Team, I believe this is email is phishing. Please let me know what actions i need to take."
599,2025-01-24 18:57,"Hi team, I requested staff access to Carta Web via Okta a couple of days ago, but it looks like I still don't have access. Is there anything else I need to do? Thanks"
1360,2025-01-24 19:08,i can take a look at it now
599,2025-01-24 19:11,"perfect, thank you!"
1431,2025-01-24 19:24,"hi team, can someone please help approve this client user to access the the SOC report. Thanks. she is a user on carta. <mailto:amanda.barbato@aspectadv.com|amanda.barbato@aspectadv.com>, <"
