u,t,m
58,2025-04-16 14:21,"Yes happy to - below is my understanding of the situation, please let me know if I've missed anything before I give them a call: • We're seeing that Sequoia is making tens of thousands of API calls to our CTC database to pull comp band data for customers with a CTC subscription • For example, we saw one company where Sequoia pulled 63K requests over 4 hours, which covered essetially every possible combination of valuation bucket, job area, and geo • We're a bit confused by the usage pattern given we understood Sequoia's API calls to cover specific benchmark data for specific customers, not pulling broad swaths of the CTC database • The usage pattern is not in line with how we thought Sequoia would be using the API or what we expected usage to look like • There might be a good explanation for this so wanted to check before we make a decision to either throttle or temporary turn off API access Any edits?"
941,2025-04-16 16:24,Looks good to me. Thanks!
58,2025-04-16 17:54,Just talked to Marisabel at Sequoia - she is looking into this. She agrees it's strange activity to have 60K calls on one customer. I've asked her to get back to me before EOD and mentioned we debated turning off access temporarily while we figure it out (just to drive some urgency)
58,2025-04-16 19:47,Moving this thread to a temp channel with a smaller group
102,2025-04-17 17:43,"are concerns on vesting data valid? We need to fix the underlying problems, or APIs will just pull the wrong data too."
101,2025-04-17 17:46,do you know which exact reports they are saying are double-counting exercised options or missing key vesting details? cc
102,2025-04-17 17:52,"Hey folks sorry late to the party, Sharanya just flagged this for me. can we partner on this? Add me to the temp channel? I'm covering for Josh while he's out. Sequoia shouldn't get our data in bulk via API. If they want bulk data and we agree to it, Box is the right approach. I've asked IT to audit if we shared / what bulk data we shared with Sequoia via Box. My understanding is that comp consultants work with all data or nothing, with all vendors like Radford, Pave or CTC. Part of their work flow is bulk merging data from HRIS to comp data, e.g. using vlookup in Excel. If our goal is to enable their consultants to do their work, sharing bulk data in some way makes sense. Of course we can decide otherwise. Our main protection against data leak is legal. I think that's how all reputable comp consultancies work and they're not sending Radford data to random people. But most of them aren't building software."
58,2025-04-17 17:53,"Agreed, Ray - just added you to the temp channel so we can problem solve. I chatted with Sequoia yesterday and dropped my notes there"
270,2025-04-17 18:01,"Hey Webb - no specific report, But here's what she said: • She mentioned that some reports double-count exercised options, treating exercised amounts as additional to the vested portion from the original option grant. • She also said that they can’t reliably get time-based vesting information, especially important for double-trigger RSUs. • She noted that they had a stock split and share class conversion, and shares were being double-counted post-split in some reports. • Kat emphasized that every report download needs manual review and ""sanitization"" to correct errors before using the data."
89,2025-04-17 18:01,"That’s likely All Stakeholders Ledger. We should get more info, though."
89,2025-04-17 18:02,think we can arrange a meeting?
270,2025-04-17 18:02,absolutely
270,2025-04-23 15:59,Hi guys - just a quick update she's gone cold on me. Will continue to follow up
40,2025-04-23 17:17,Hi team! Soma is asking if we have updates I can provide to them on LP performance data API?
114,2025-04-23 18:09,Hi both of these APIs are live! Just to clarify is Ki talking about showing performance metrics in Soma’s LP portal?
40,2025-04-23 18:15,"Hi , that's correct - he wants it integrated in fund performance data in the LP portal."
114,2025-04-23 19:57,"Sounds good, feel free to loop me in and I can share access to our developer portal so they can get started with development. We have ""powered by Carta"" branding they can use in their UI. Adding to this thread for visibility."
40,2025-04-23 20:18,Great! Thanks for stepping in on this !
40,2025-04-23 20:23,Just looped you in .
270,2025-04-23 21:34,Hi team! Kat finally responded but would love to sync on this in early June. I will follow up in late May to get something on the calendar. Thanks again!
114,2025-04-24 00:58,Thanks I sent an access email and will look out for any follow-ups. Also happy to jump on a quick call if they need any realtime support or guidance
834,2025-04-28 19:33,good if i loop you in here?
